"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","INDPROD","TOT","IDX2015","M","2010-02",77.40645,
"SVK","INDPROD","TOT","IDX2015","M","2010-03",81.50679,
"SVK","INDPROD","TOT","IDX2015","M","2010-04",82.20685,
"SVK","INDPROD","TOT","IDX2015","M","2010-05",82.20685,
"SVK","INDPROD","TOT","IDX2015","M","2010-06",81.6068,
"SVK","INDPROD","TOT","IDX2015","M","2010-07",82.60688,
"SVK","INDPROD","TOT","IDX2015","M","2010-08",83.00692,
"SVK","INDPROD","TOT","IDX2015","M","2010-09",82.8069,
"SVK","INDPROD","TOT","IDX2015","M","2010-10",84.20702,
"SVK","INDPROD","TOT","IDX2015","M","2010-11",84.80707,
"SVK","INDPROD","TOT","IDX2015","M","2010-12",83.60696,
"SVK","INDPROD","TOT","IDX2015","M","2011-01",87.90733,
"SVK","INDPROD","TOT","IDX2015","M","2011-02",87.10726,
"SVK","INDPROD","TOT","IDX2015","M","2011-03",85.2071,
"SVK","INDPROD","TOT","IDX2015","M","2011-04",86.70722,
"SVK","INDPROD","TOT","IDX2015","M","2011-05",85.40712,
"SVK","INDPROD","TOT","IDX2015","M","2011-06",88.40736,
"SVK","INDPROD","TOT","IDX2015","M","2011-07",87.30727,
"SVK","INDPROD","TOT","IDX2015","M","2011-08",86.00716,
"SVK","INDPROD","TOT","IDX2015","M","2011-09",85.90716,
"SVK","INDPROD","TOT","IDX2015","M","2011-10",88.30736,
"SVK","INDPROD","TOT","IDX2015","M","2011-11",87.70731,
"SVK","INDPROD","TOT","IDX2015","M","2011-12",89.90749,
"SVK","INDPROD","TOT","IDX2015","M","2012-01",89.50746,
"SVK","INDPROD","TOT","IDX2015","M","2012-02",90.0075,
"SVK","INDPROD","TOT","IDX2015","M","2012-03",90.70756,
"SVK","INDPROD","TOT","IDX2015","M","2012-04",91.30761,
"SVK","INDPROD","TOT","IDX2015","M","2012-05",90.90758,
"SVK","INDPROD","TOT","IDX2015","M","2012-06",88.8074,
"SVK","INDPROD","TOT","IDX2015","M","2012-07",92.20769,
"SVK","INDPROD","TOT","IDX2015","M","2012-08",88.60738,
"SVK","INDPROD","TOT","IDX2015","M","2012-09",89.60747,
"SVK","INDPROD","TOT","IDX2015","M","2012-10",89.00742,
"SVK","INDPROD","TOT","IDX2015","M","2012-11",86.70722,
"SVK","INDPROD","TOT","IDX2015","M","2012-12",88.20735,
"SVK","INDPROD","TOT","IDX2015","M","2013-01",88.20735,
"SVK","INDPROD","TOT","IDX2015","M","2013-02",88.30736,
"SVK","INDPROD","TOT","IDX2015","M","2013-03",90.30753,
"SVK","INDPROD","TOT","IDX2015","M","2013-04",89.70747,
"SVK","INDPROD","TOT","IDX2015","M","2013-05",90.60755,
"SVK","INDPROD","TOT","IDX2015","M","2013-06",89.60747,
"SVK","INDPROD","TOT","IDX2015","M","2013-07",90.80756,
"SVK","INDPROD","TOT","IDX2015","M","2013-08",91.70764,
"SVK","INDPROD","TOT","IDX2015","M","2013-09",92.30769,
"SVK","INDPROD","TOT","IDX2015","M","2013-10",92.30769,
"SVK","INDPROD","TOT","IDX2015","M","2013-11",93.70781,
"SVK","INDPROD","TOT","IDX2015","M","2013-12",93.00775,
"SVK","INDPROD","TOT","IDX2015","M","2014-01",92.4077,
"SVK","INDPROD","TOT","IDX2015","M","2014-02",93.00775,
"SVK","INDPROD","TOT","IDX2015","M","2014-03",92.20769,
"SVK","INDPROD","TOT","IDX2015","M","2014-04",93.80782,
"SVK","INDPROD","TOT","IDX2015","M","2014-05",93.80782,
"SVK","INDPROD","TOT","IDX2015","M","2014-06",95.90799,
"SVK","INDPROD","TOT","IDX2015","M","2014-07",92.80773,
"SVK","INDPROD","TOT","IDX2015","M","2014-08",94.50787,
"SVK","INDPROD","TOT","IDX2015","M","2014-09",93.6078,
"SVK","INDPROD","TOT","IDX2015","M","2014-10",94.10784,
"SVK","INDPROD","TOT","IDX2015","M","2014-11",94.30786,
"SVK","INDPROD","TOT","IDX2015","M","2014-12",96.30803,
"SVK","INDPROD","TOT","IDX2015","M","2015-01",97.80815,
"SVK","INDPROD","TOT","IDX2015","M","2015-02",95.90799,
"SVK","INDPROD","TOT","IDX2015","M","2015-03",99.00825,
"SVK","INDPROD","TOT","IDX2015","M","2015-04",97.90816,
"SVK","INDPROD","TOT","IDX2015","M","2015-05",99.90833,
"SVK","INDPROD","TOT","IDX2015","M","2015-06",99.70831,
"SVK","INDPROD","TOT","IDX2015","M","2015-07",103.6086,
"SVK","INDPROD","TOT","IDX2015","M","2015-08",96.70806,
"SVK","INDPROD","TOT","IDX2015","M","2015-09",101.9085,
"SVK","INDPROD","TOT","IDX2015","M","2015-10",101.6085,
"SVK","INDPROD","TOT","IDX2015","M","2015-11",103.2086,
"SVK","INDPROD","TOT","IDX2015","M","2015-12",102.0085,
"SVK","INDPROD","TOT","IDX2015","M","2016-01",103.9087,
"SVK","INDPROD","TOT","IDX2015","M","2016-02",105.6088,
"SVK","INDPROD","TOT","IDX2015","M","2016-03",100.0083,
"SVK","INDPROD","TOT","IDX2015","M","2016-04",104.7087,
"SVK","INDPROD","TOT","IDX2015","M","2016-05",103.5086,
"SVK","INDPROD","TOT","IDX2015","M","2016-06",104.1087,
"SVK","INDPROD","TOT","IDX2015","M","2016-07",100.8084,
"SVK","INDPROD","TOT","IDX2015","M","2016-08",108.309,
"SVK","INDPROD","TOT","IDX2015","M","2016-09",105.6088,
"SVK","INDPROD","TOT","IDX2015","M","2016-10",106.1088,
"SVK","INDPROD","TOT","IDX2015","M","2016-11",106.5089,
"SVK","INDPROD","TOT","IDX2015","M","2016-12",106.1088,
"SVK","INDPROD","TOT","IDX2015","M","2017-01",107.2089,
"SVK","INDPROD","TOT","IDX2015","M","2017-02",106.7089,
"SVK","INDPROD","TOT","IDX2015","M","2017-03",107.909,
"SVK","INDPROD","TOT","IDX2015","M","2017-04",106.3089,
"SVK","INDPROD","TOT","IDX2015","M","2017-05",106.5089,
"SVK","INDPROD","TOT","IDX2015","M","2017-06",106.8089,
"SVK","INDPROD","TOT","IDX2015","M","2017-07",108.209,
"SVK","INDPROD","TOT","IDX2015","M","2017-08",108.8091,
"SVK","INDPROD","TOT","IDX2015","M","2017-09",109.8092,
"SVK","INDPROD","TOT","IDX2015","M","2017-10",110.2092,
"SVK","INDPROD","TOT","IDX2015","M","2017-11",112.2094,
"SVK","INDPROD","TOT","IDX2015","M","2017-12",110.0092,
"SVK","INDPROD","TOT","IDX2015","M","2018-01",107.409,
"SVK","INDPROD","TOT","IDX2015","M","2018-02",109.4091,
"SVK","INDPROD","TOT","IDX2015","M","2018-03",110.0092,
"SVK","INDPROD","TOT","IDX2015","M","2018-04",109.5091,
"SVK","INDPROD","TOT","IDX2015","M","2018-05",113.2094,
"SVK","INDPROD","TOT","IDX2015","M","2018-06",113.7095,
"SVK","INDPROD","TOT","IDX2015","M","2018-07",112.3094,
"SVK","INDPROD","TOT","IDX2015","M","2018-08",116.2097,
"SVK","INDPROD","TOT","IDX2015","M","2018-09",114.7096,
"SVK","INDPROD","TOT","IDX2015","M","2018-10",117.0098,
"SVK","INDPROD","TOT","IDX2015","M","2018-11",114.2095,
"SVK","INDPROD","TOT","IDX2015","M","2018-12",117.0098,
"SVK","INDPROD","TOT","IDX2015","M","2019-01",114.1095,
"SVK","INDPROD","TOT","IDX2015","M","2019-02",115.2096,
"SVK","INDPROD","TOT","IDX2015","M","2019-03",117.3098,
"SVK","INDPROD","TOT","IDX2015","M","2019-04",116.5097,
"SVK","INDPROD","TOT","IDX2015","M","2019-05",116.9097,
"SVK","INDPROD","TOT","IDX2015","M","2019-06",114.1095,
"SVK","INDPROD","TOT","IDX2015","M","2019-07",113.2094,
"SVK","INDPROD","TOT","IDX2015","M","2019-08",109.7091,
"SVK","INDPROD","TOT","IDX2015","M","2019-09",110.9092,
"SVK","INDPROD","TOT","IDX2015","M","2019-10",112.2094,
"SVK","INDPROD","TOT","IDX2015","M","2019-11",111.0093,
"SVK","INDPROD","TOT","IDX2015","M","2019-12",109.9092,
"SVK","INDPROD","TOT","IDX2015","M","2020-01",115.0096,
"SVK","INDPROD","TOT","IDX2015","M","2020-02",114.0095,
"SVK","INDPROD","TOT","IDX2015","M","2020-03",90.90758,
"SVK","INDPROD","TOT","IDX2015","M","2020-04",67.00558,
"SVK","INDPROD","TOT","IDX2015","M","2020-05",81.30678,
"SVK","INDPROD","TOT","IDX2015","M","2020-06",101.3084,
"SVK","INDPROD","TOT","IDX2015","M","2020-07",106.7089,
"SVK","INDPROD","TOT","IDX2015","M","2020-08",109.4091,
"SVK","INDPROD","TOT","IDX2015","M","2020-09",111.8093,
"SVK","INDPROD","TOT","IDX2015","M","2020-10",110.5092,
"SVK","INDPROD","TOT","IDX2015","M","2020-11",113.9095,
"SVK","INDPROD","TOT","IDX2015","M","2020-12",113.3094,
"SVK","INDPROD","TOT","IDX2015","M","2021-01",114.0095,
"SVK","INDPROD","TOT","IDX2015","M","2021-02",113.9095,
"SVK","INDPROD","TOT","IDX2015","M","2021-03",114.1095,
"SVK","INDPROD","TOT","IDX2015","M","2021-04",113.3094,
"SVK","INDPROD","TOT","IDX2015","M","2021-05",110.7092,
"SVK","INDPROD","TOT","IDX2015","M","2021-06",113.9095,
"ESP","INDPROD","TOT","IDX2015","M","1965-01",29.63192,
"ESP","INDPROD","TOT","IDX2015","M","1965-02",30.59388,
"ESP","INDPROD","TOT","IDX2015","M","1965-03",31.15783,
"ESP","INDPROD","TOT","IDX2015","M","1965-04",31.00468,
"ESP","INDPROD","TOT","IDX2015","M","1965-05",31.6654,
"ESP","INDPROD","TOT","IDX2015","M","1965-06",30.97755,
"ESP","INDPROD","TOT","IDX2015","M","1965-07",33.49728,
"ESP","INDPROD","TOT","IDX2015","M","1965-08",32.87476,
"ESP","INDPROD","TOT","IDX2015","M","1965-09",32.93051,
"ESP","INDPROD","TOT","IDX2015","M","1965-10",33.17858,
"ESP","INDPROD","TOT","IDX2015","M","1965-11",33.82154,
"ESP","INDPROD","TOT","IDX2015","M","1965-12",34.18063,
"ESP","INDPROD","TOT","IDX2015","M","1966-01",34.67941,
"ESP","INDPROD","TOT","IDX2015","M","1966-02",34.78916,
"ESP","INDPROD","TOT","IDX2015","M","1966-03",36.60479,
"ESP","INDPROD","TOT","IDX2015","M","1966-04",35.75122,
"ESP","INDPROD","TOT","IDX2015","M","1966-05",36.10447,
"ESP","INDPROD","TOT","IDX2015","M","1966-06",36.30724,
"ESP","INDPROD","TOT","IDX2015","M","1966-07",36.03653,
"ESP","INDPROD","TOT","IDX2015","M","1966-08",37.55159,
"ESP","INDPROD","TOT","IDX2015","M","1966-09",38.19544,
"ESP","INDPROD","TOT","IDX2015","M","1966-10",38.35323,
"ESP","INDPROD","TOT","IDX2015","M","1966-11",37.96245,
"ESP","INDPROD","TOT","IDX2015","M","1966-12",39.36603,
"ESP","INDPROD","TOT","IDX2015","M","1967-01",37.66143,
"ESP","INDPROD","TOT","IDX2015","M","1967-02",35.87008,
"ESP","INDPROD","TOT","IDX2015","M","1967-03",36.9491,
"ESP","INDPROD","TOT","IDX2015","M","1967-04",38.57906,
"ESP","INDPROD","TOT","IDX2015","M","1967-05",37.53595,
"ESP","INDPROD","TOT","IDX2015","M","1967-06",38.78428,
"ESP","INDPROD","TOT","IDX2015","M","1967-07",38.20925,
"ESP","INDPROD","TOT","IDX2015","M","1967-08",38.63477,
"ESP","INDPROD","TOT","IDX2015","M","1967-09",38.08258,
"ESP","INDPROD","TOT","IDX2015","M","1967-10",37.66548,
"ESP","INDPROD","TOT","IDX2015","M","1967-11",38.58707,
"ESP","INDPROD","TOT","IDX2015","M","1967-12",38.7051,
"ESP","INDPROD","TOT","IDX2015","M","1968-01",39.28239,
"ESP","INDPROD","TOT","IDX2015","M","1968-02",39.55804,
"ESP","INDPROD","TOT","IDX2015","M","1968-03",38.94624,
"ESP","INDPROD","TOT","IDX2015","M","1968-04",39.15448,
"ESP","INDPROD","TOT","IDX2015","M","1968-05",40.72343,
"ESP","INDPROD","TOT","IDX2015","M","1968-06",39.95032,
"ESP","INDPROD","TOT","IDX2015","M","1968-07",40.95521,
"ESP","INDPROD","TOT","IDX2015","M","1968-08",41.09535,
"ESP","INDPROD","TOT","IDX2015","M","1968-09",41.43769,
"ESP","INDPROD","TOT","IDX2015","M","1968-10",43.1216,
"ESP","INDPROD","TOT","IDX2015","M","1968-11",43.27903,
"ESP","INDPROD","TOT","IDX2015","M","1968-12",44.83251,
"ESP","INDPROD","TOT","IDX2015","M","1969-01",45.44533,
"ESP","INDPROD","TOT","IDX2015","M","1969-02",43.94399,
"ESP","INDPROD","TOT","IDX2015","M","1969-03",46.88895,
"ESP","INDPROD","TOT","IDX2015","M","1969-04",46.98989,
"ESP","INDPROD","TOT","IDX2015","M","1969-05",47.60224,
"ESP","INDPROD","TOT","IDX2015","M","1969-06",46.99471,
"ESP","INDPROD","TOT","IDX2015","M","1969-07",47.27966,
"ESP","INDPROD","TOT","IDX2015","M","1969-08",48.42902,
"ESP","INDPROD","TOT","IDX2015","M","1969-09",49.12665,
"ESP","INDPROD","TOT","IDX2015","M","1969-10",50.36237,
"ESP","INDPROD","TOT","IDX2015","M","1969-11",48.01934,
"ESP","INDPROD","TOT","IDX2015","M","1969-12",49.18928,
"ESP","INDPROD","TOT","IDX2015","M","1970-01",49.9115,
"ESP","INDPROD","TOT","IDX2015","M","1970-02",50.00655,
"ESP","INDPROD","TOT","IDX2015","M","1970-03",47.44327,
"ESP","INDPROD","TOT","IDX2015","M","1970-04",52.93722,
"ESP","INDPROD","TOT","IDX2015","M","1970-05",49.71601,
"ESP","INDPROD","TOT","IDX2015","M","1970-06",50.64663,
"ESP","INDPROD","TOT","IDX2015","M","1970-07",52.15849,
"ESP","INDPROD","TOT","IDX2015","M","1970-08",50.9465,
"ESP","INDPROD","TOT","IDX2015","M","1970-09",51.29494,
"ESP","INDPROD","TOT","IDX2015","M","1970-10",51.91105,
"ESP","INDPROD","TOT","IDX2015","M","1970-11",52.81895,
"ESP","INDPROD","TOT","IDX2015","M","1970-12",51.75907,
"ESP","INDPROD","TOT","IDX2015","M","1971-01",51.21857,
"ESP","INDPROD","TOT","IDX2015","M","1971-02",51.77505,
"ESP","INDPROD","TOT","IDX2015","M","1971-03",52.59965,
"ESP","INDPROD","TOT","IDX2015","M","1971-04",53.27759,
"ESP","INDPROD","TOT","IDX2015","M","1971-05",53.08165,
"ESP","INDPROD","TOT","IDX2015","M","1971-06",53.9963,
"ESP","INDPROD","TOT","IDX2015","M","1971-07",56.27966,
"ESP","INDPROD","TOT","IDX2015","M","1971-08",55.96239,
"ESP","INDPROD","TOT","IDX2015","M","1971-09",55.11573,
"ESP","INDPROD","TOT","IDX2015","M","1971-10",55.05212,
"ESP","INDPROD","TOT","IDX2015","M","1971-11",56.16249,
"ESP","INDPROD","TOT","IDX2015","M","1971-12",57.50238,
"ESP","INDPROD","TOT","IDX2015","M","1972-01",58.71059,
"ESP","INDPROD","TOT","IDX2015","M","1972-02",59.98647,
"ESP","INDPROD","TOT","IDX2015","M","1972-03",60.85569,
"ESP","INDPROD","TOT","IDX2015","M","1972-04",61.14211,
"ESP","INDPROD","TOT","IDX2015","M","1972-05",61.99421,
"ESP","INDPROD","TOT","IDX2015","M","1972-06",63.66267,
"ESP","INDPROD","TOT","IDX2015","M","1972-07",63.06688,
"ESP","INDPROD","TOT","IDX2015","M","1972-08",64.15382,
"ESP","INDPROD","TOT","IDX2015","M","1972-09",65.1454,
"ESP","INDPROD","TOT","IDX2015","M","1972-10",64.72507,
"ESP","INDPROD","TOT","IDX2015","M","1972-11",66.508,
"ESP","INDPROD","TOT","IDX2015","M","1972-12",67.3565,
"ESP","INDPROD","TOT","IDX2015","M","1973-01",68.96493,
"ESP","INDPROD","TOT","IDX2015","M","1973-02",67.06167,
"ESP","INDPROD","TOT","IDX2015","M","1973-03",68.04733,
"ESP","INDPROD","TOT","IDX2015","M","1973-04",67.31596,
"ESP","INDPROD","TOT","IDX2015","M","1973-05",70.01804,
"ESP","INDPROD","TOT","IDX2015","M","1973-06",70.66855,
"ESP","INDPROD","TOT","IDX2015","M","1973-07",69.88484,
"ESP","INDPROD","TOT","IDX2015","M","1973-08",72.02757,
"ESP","INDPROD","TOT","IDX2015","M","1973-09",69.84199,
"ESP","INDPROD","TOT","IDX2015","M","1973-10",71.31171,
"ESP","INDPROD","TOT","IDX2015","M","1973-11",72.76328,
"ESP","INDPROD","TOT","IDX2015","M","1973-12",72.14048,
"ESP","INDPROD","TOT","IDX2015","M","1974-01",79.35635,
"ESP","INDPROD","TOT","IDX2015","M","1974-02",75.51283,
"ESP","INDPROD","TOT","IDX2015","M","1974-03",74.26677,
"ESP","INDPROD","TOT","IDX2015","M","1974-04",74.36871,
"ESP","INDPROD","TOT","IDX2015","M","1974-05",74.93777,
"ESP","INDPROD","TOT","IDX2015","M","1974-06",75.17514,
"ESP","INDPROD","TOT","IDX2015","M","1974-07",74.84254,
"ESP","INDPROD","TOT","IDX2015","M","1974-08",84.41979,
"ESP","INDPROD","TOT","IDX2015","M","1974-09",73.79037,
"ESP","INDPROD","TOT","IDX2015","M","1974-10",75.40348,
"ESP","INDPROD","TOT","IDX2015","M","1974-11",71.64114,
"ESP","INDPROD","TOT","IDX2015","M","1974-12",70.31694,
"ESP","INDPROD","TOT","IDX2015","M","1975-01",71.08952,
"ESP","INDPROD","TOT","IDX2015","M","1975-02",71.41229,
"ESP","INDPROD","TOT","IDX2015","M","1975-03",77.98663,
"ESP","INDPROD","TOT","IDX2015","M","1975-04",68.59491,
"ESP","INDPROD","TOT","IDX2015","M","1975-05",72.04629,
"ESP","INDPROD","TOT","IDX2015","M","1975-06",71.95753,
"ESP","INDPROD","TOT","IDX2015","M","1975-07",71.47131,
"ESP","INDPROD","TOT","IDX2015","M","1975-08",76.6763,
"ESP","INDPROD","TOT","IDX2015","M","1975-09",72.60675,
"ESP","INDPROD","TOT","IDX2015","M","1975-10",72.75301,
"ESP","INDPROD","TOT","IDX2015","M","1975-11",72.07248,
"ESP","INDPROD","TOT","IDX2015","M","1975-12",73.01781,
"ESP","INDPROD","TOT","IDX2015","M","1976-01",71.53202,
"ESP","INDPROD","TOT","IDX2015","M","1976-02",70.93866,
"ESP","INDPROD","TOT","IDX2015","M","1976-03",73.74458,
"ESP","INDPROD","TOT","IDX2015","M","1976-04",75.24143,
"ESP","INDPROD","TOT","IDX2015","M","1976-05",76.26453,
"ESP","INDPROD","TOT","IDX2015","M","1976-06",76.70537,
"ESP","INDPROD","TOT","IDX2015","M","1976-07",77.29911,
"ESP","INDPROD","TOT","IDX2015","M","1976-08",78.12006,
"ESP","INDPROD","TOT","IDX2015","M","1976-09",76.97194,
"ESP","INDPROD","TOT","IDX2015","M","1976-10",77.52966,
"ESP","INDPROD","TOT","IDX2015","M","1976-11",78.30377,
"ESP","INDPROD","TOT","IDX2015","M","1976-12",76.09367,
"ESP","INDPROD","TOT","IDX2015","M","1977-01",79.14971,
"ESP","INDPROD","TOT","IDX2015","M","1977-02",80.58201,
"ESP","INDPROD","TOT","IDX2015","M","1977-03",80.5069,
"ESP","INDPROD","TOT","IDX2015","M","1977-04",80.77093,
"ESP","INDPROD","TOT","IDX2015","M","1977-05",79.52264,
"ESP","INDPROD","TOT","IDX2015","M","1977-06",78.4847,
"ESP","INDPROD","TOT","IDX2015","M","1977-07",79.60202,
"ESP","INDPROD","TOT","IDX2015","M","1977-08",80.2947,
"ESP","INDPROD","TOT","IDX2015","M","1977-09",80.00962,
"ESP","INDPROD","TOT","IDX2015","M","1977-10",80.26429,
"ESP","INDPROD","TOT","IDX2015","M","1977-11",78.16297,
"ESP","INDPROD","TOT","IDX2015","M","1977-12",80.96399,
"ESP","INDPROD","TOT","IDX2015","M","1978-01",81.79125,
"ESP","INDPROD","TOT","IDX2015","M","1978-02",81.50127,
"ESP","INDPROD","TOT","IDX2015","M","1978-03",81.98711,
"ESP","INDPROD","TOT","IDX2015","M","1978-04",79.5285,
"ESP","INDPROD","TOT","IDX2015","M","1978-05",80.59328,
"ESP","INDPROD","TOT","IDX2015","M","1978-06",81.41102,
"ESP","INDPROD","TOT","IDX2015","M","1978-07",80.98045,
"ESP","INDPROD","TOT","IDX2015","M","1978-08",81.6088,
"ESP","INDPROD","TOT","IDX2015","M","1978-09",83.57515,
"ESP","INDPROD","TOT","IDX2015","M","1978-10",83.31997,
"ESP","INDPROD","TOT","IDX2015","M","1978-11",83.40234,
"ESP","INDPROD","TOT","IDX2015","M","1978-12",83.64901,
"ESP","INDPROD","TOT","IDX2015","M","1979-01",83.38307,
"ESP","INDPROD","TOT","IDX2015","M","1979-02",78.66583,
"ESP","INDPROD","TOT","IDX2015","M","1979-03",81.40906,
"ESP","INDPROD","TOT","IDX2015","M","1979-04",81.37291,
"ESP","INDPROD","TOT","IDX2015","M","1979-05",83.13261,
"ESP","INDPROD","TOT","IDX2015","M","1979-06",84.15968,
"ESP","INDPROD","TOT","IDX2015","M","1979-07",83.68739,
"ESP","INDPROD","TOT","IDX2015","M","1979-08",84.54256,
"ESP","INDPROD","TOT","IDX2015","M","1979-09",83.29172,
"ESP","INDPROD","TOT","IDX2015","M","1979-10",82.47933,
"ESP","INDPROD","TOT","IDX2015","M","1979-11",82.19243,
"ESP","INDPROD","TOT","IDX2015","M","1979-12",80.64947,
"ESP","INDPROD","TOT","IDX2015","M","1980-01",83.34187,
"ESP","INDPROD","TOT","IDX2015","M","1980-02",82.77151,
"ESP","INDPROD","TOT","IDX2015","M","1980-03",85.75601,
"ESP","INDPROD","TOT","IDX2015","M","1980-04",82.60258,
"ESP","INDPROD","TOT","IDX2015","M","1980-05",82.09914,
"ESP","INDPROD","TOT","IDX2015","M","1980-06",83.23107,
"ESP","INDPROD","TOT","IDX2015","M","1980-07",82.09546,
"ESP","INDPROD","TOT","IDX2015","M","1980-08",81.81535,
"ESP","INDPROD","TOT","IDX2015","M","1980-09",82.38657,
"ESP","INDPROD","TOT","IDX2015","M","1980-10",82.94094,
"ESP","INDPROD","TOT","IDX2015","M","1980-11",83.04086,
"ESP","INDPROD","TOT","IDX2015","M","1980-12",81.66461,
"ESP","INDPROD","TOT","IDX2015","M","1981-01",81.2826,
"ESP","INDPROD","TOT","IDX2015","M","1981-02",82.95034,
"ESP","INDPROD","TOT","IDX2015","M","1981-03",82.12847,
"ESP","INDPROD","TOT","IDX2015","M","1981-04",82.81684,
"ESP","INDPROD","TOT","IDX2015","M","1981-05",82.76331,
"ESP","INDPROD","TOT","IDX2015","M","1981-06",83.41846,
"ESP","INDPROD","TOT","IDX2015","M","1981-07",84.35747,
"ESP","INDPROD","TOT","IDX2015","M","1981-08",78.67248,
"ESP","INDPROD","TOT","IDX2015","M","1981-09",80.80329,
"ESP","INDPROD","TOT","IDX2015","M","1981-10",82.33774,
"ESP","INDPROD","TOT","IDX2015","M","1981-11",81.92163,
"ESP","INDPROD","TOT","IDX2015","M","1981-12",81.99543,
"ESP","INDPROD","TOT","IDX2015","M","1982-01",80.51064,
"ESP","INDPROD","TOT","IDX2015","M","1982-02",80.68267,
"ESP","INDPROD","TOT","IDX2015","M","1982-03",84.14199,
"ESP","INDPROD","TOT","IDX2015","M","1982-04",81.27694,
"ESP","INDPROD","TOT","IDX2015","M","1982-05",81.6795,
"ESP","INDPROD","TOT","IDX2015","M","1982-06",79.81201,
"ESP","INDPROD","TOT","IDX2015","M","1982-07",81.54012,
"ESP","INDPROD","TOT","IDX2015","M","1982-08",76.72595,
"ESP","INDPROD","TOT","IDX2015","M","1982-09",83.86098,
"ESP","INDPROD","TOT","IDX2015","M","1982-10",80.60888,
"ESP","INDPROD","TOT","IDX2015","M","1982-11",82.16107,
"ESP","INDPROD","TOT","IDX2015","M","1982-12",80.25812,
"ESP","INDPROD","TOT","IDX2015","M","1983-01",83.76615,
"ESP","INDPROD","TOT","IDX2015","M","1983-02",83.0026,
"ESP","INDPROD","TOT","IDX2015","M","1983-03",84.72066,
"ESP","INDPROD","TOT","IDX2015","M","1983-04",82.79123,
"ESP","INDPROD","TOT","IDX2015","M","1983-05",83.42533,
"ESP","INDPROD","TOT","IDX2015","M","1983-06",83.16216,
"ESP","INDPROD","TOT","IDX2015","M","1983-07",81.9591,
"ESP","INDPROD","TOT","IDX2015","M","1983-08",82.27939,
"ESP","INDPROD","TOT","IDX2015","M","1983-09",83.72515,
"ESP","INDPROD","TOT","IDX2015","M","1983-10",82.76232,
"ESP","INDPROD","TOT","IDX2015","M","1983-11",83.06847,
"ESP","INDPROD","TOT","IDX2015","M","1983-12",85.0386,
"ESP","INDPROD","TOT","IDX2015","M","1984-01",84.95847,
"ESP","INDPROD","TOT","IDX2015","M","1984-02",84.18285,
"ESP","INDPROD","TOT","IDX2015","M","1984-03",82.76132,
"ESP","INDPROD","TOT","IDX2015","M","1984-04",83.61756,
"ESP","INDPROD","TOT","IDX2015","M","1984-05",83.33231,
"ESP","INDPROD","TOT","IDX2015","M","1984-06",83.40007,
"ESP","INDPROD","TOT","IDX2015","M","1984-07",83.85103,
"ESP","INDPROD","TOT","IDX2015","M","1984-08",87.57327,
"ESP","INDPROD","TOT","IDX2015","M","1984-09",84.3133,
"ESP","INDPROD","TOT","IDX2015","M","1984-10",84.52208,
"ESP","INDPROD","TOT","IDX2015","M","1984-11",83.43151,
"ESP","INDPROD","TOT","IDX2015","M","1984-12",84.19862,
"ESP","INDPROD","TOT","IDX2015","M","1985-01",84.44562,
"ESP","INDPROD","TOT","IDX2015","M","1985-02",84.09895,
"ESP","INDPROD","TOT","IDX2015","M","1985-03",84.5284,
"ESP","INDPROD","TOT","IDX2015","M","1985-04",84.98301,
